codigo,Pais,Provincia,Canton,Localidad,Clase,tematica,Codigo,Orden,Pais,Provincia,Canton,Localidad,X,Y,Clase,Tematica,filtroE,filtroP,Bioma
art212,Ecuador,El Oro,Piñas,Piñas,AVES,Historia natural,art212,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art005,Peru,Piura,Piura,Piura,AVES,Historia natural,art005,Passeriformes,Peru,Piura,Piura,Piura,-5.194623,-80.6106,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art006,Peru,Lambayeque,Chiclayo,Porculla,AVES,Historia natural,art006,Passeriformes,Peru,Lambayeque,Chiclayo,Porculla,-6.766773,-79.855699,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art007,Peru,Lambayeque,Chiclayo,Porculla,AVES,Historia natural,art007,Piciformes,Peru,Lambayeque,Chiclayo,Porculla,-6.766773,-79.855699,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art008,Peru,Lambayeque,Chiclayo,Porculla,AVES,Historia natural,art008,Apodiformes,Peru,Lambayeque,Chiclayo,Porculla,-6.766773,-79.855699,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art009,Peru,Lambayeque,Chiclayo,Porculla,AVES,Historia natural,art009,Passeriformes,Peru,Lambayeque,Chiclayo,Porculla,-6.766773,-79.855699,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art052,Ecuador,El Oro,Portovelo,Portovelo,AVES,Historia natural,art052,Caprimulgiformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art167,Ecuador,Manabí,Jipijapa,Puerto Cayo,AVES,Historia natural,art167,Accipitriformes,Ecuador,Manabí,Jipijapa,Puerto Cayo,-1.333333,-80.65,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Santa Elena,Santa Elena,Puerto Rico,AVES,Historia natural,art268,Apodiformes,Ecuador,Santa Elena,Santa Elena,Puerto Rico,-1.62,-80.816667,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Manabí,Puerto López,Punta Ayampe,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Punta Ayampe,-1.683333,-80.806667,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art066,Peru,Piura,Huancabamba,Quebrada Las Pavas,AVES,Historia natural,art066,Galliformes,Peru,Piura,Huancabamba,Quebrada Las Pavas,-6.521389,-79.459167,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art189,Peru,Piura,Huancabamba,Quebrada Las Pavas,AVES,Historia natural,art189,Piciformes,Peru,Piura,Huancabamba,Quebrada Las Pavas,-6.521389,-79.459167,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art118,Peru,Tumbes,Tumbes,Quebrada Seca El Faical,AVES,Historia natural,art118,Passeriformes,Peru,Tumbes,Tumbes,Quebrada Seca El Faical,-3.816667,-80.25,AVES,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
art213,Ecuador,El Oro,Arenillas,Represa de Tahuín,AVES,Historia natural,art213,Podicipediformes,Ecuador,El Oro,Arenillas,Represa de Tahuín,-3.6354,-80.0017,AVES,Historia natural,Tumbes-Piura dry forests,Ecuador,Bosques secos
art169,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art169,Passeriformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art170,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art170,Psittaciformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art208,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art208,Passeriformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art212,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art212,Passeriformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art214,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art214,Accipitriformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art264,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art264,Piciformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.655295,-79.768129,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art270,Ecuador,El Oro,Piñas,Reserva Buenaventura,AVES,Historia natural,art270,Psittaciformes,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.65,-79.75,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art212,Ecuador,Guayas,Naranjal,Reserva Ecológica Manglares Churute,AVES,Historia natural,art212,Culumbiformes,Ecuador,Guayas,Naranjal,Reserva Ecológica Manglares Churute,-2.43074,-79.686063,AVES,Historia natural,South American Pacific mangroves,Ecuador,Bosques secos
art104,Ecuador,Loja,Macará,Reserva Jorupe,AVES,Historia natural,art104,Falconiformes,Ecuador,Loja,Macará,Reserva Jorupe,-4.371871,-79.900368,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art208,Ecuador,Loja,Macará,Reserva Jorupe,AVES,Historia natural,art208,Trogoniformes,Ecuador,Loja,Macará,Reserva Jorupe,-4.371871,-79.900368,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art167,Ecuador,Manabí,Puerto López,Río Ayampe,AVES,Historia natural,art167,Passeriformes,Ecuador,Manabí,Puerto López,Río Ayampe,-1.666667,-80.783333,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Manabí,Puerto López,Río Ayampe,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Río Ayampe,-1.675,-80.79,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Manabí,Puerto López,Río Blanco,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Río Blanco,-1.6,-80.743333,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art070,Peru,Piura,Piura,Río Calvas,AVES,Historia natural,art070,Strigiformes,Peru,Piura,Piura,Río Calvas,-4.490196,-79.583107,AVES,Historia natural,Tumbes-Piura dry forests,Ecuador,Bosques secos
art167,Ecuador,Manabí,Puerto López,Río Chico,AVES,Historia natural,art167,Tinamiformes,Ecuador,Manabí,Puerto López,Río Chico,-1.6,-80.8,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Manabí,Puerto López,Río Chico,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Río Chico,-1.608333,-80.823333,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art068,Peru,Lambayeque,Lambayeque,Río Ñaupe,AVES,Historia natural,art068,Charadriiformes,Peru,Lambayeque,Lambayeque,Río Ñaupe,-5.579375,-79.908764,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art163,Ecuador,Los Ríos,Palenque,Río Palenque,AVES,Historia natural,art163,Passeriformes,Ecuador,Los Ríos,Palenque,Río Palenque,-1.435988,-79.72901,AVES,Historia natural,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art050,Ecuador,Loja,Puyango,Río Puyango,AVES,Historia natural,art050,Apodiformes,Ecuador,Loja,Puyango,Río Puyango,-3.88118,-80.072616,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art268,Ecuador,Manabí,Puerto López,Río Salón,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Río Salón,-1.605,-80.728333,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art268,Ecuador,Santa Elena,Santa Elena,Río San José,AVES,Historia natural,art268,Apodiformes,Ecuador,Santa Elena,Santa Elena,Río San José,-1.75,-80.756667,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art052,Peru,Lambayeque,Lambayeque,Río Tocto,AVES,Historia natural,art052,Caprimulgiformes,Peru,Lambayeque,Lambayeque,Río Tocto,-5.898056,-79.738333,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art268,Ecuador,Manabí,Puerto López,Salango,AVES,Historia natural,art268,Apodiformes,Ecuador,Manabí,Puerto López,Salango,-1.59,-80.826667,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art008,Peru,La Libertad,Trujillo,Samne,AVES,Historia natural,art008,Apodiformes,Peru,La Libertad,Trujillo,Samne,-7.983333,-78.683333,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art009,Peru,La Libertad,Trujillo,Samne,AVES,Historia natural,art009,Passeriformes,Peru,La Libertad,Trujillo,Samne,-7.983333,-78.683333,AVES,Historia natural,Sechura desert,Peru,Bosques secos
art006,Peru,Cajamarca,Cajamarca,San Juan,AVES,Historia natural,art006,Passeriformes,Peru,Cajamarca,Cajamarca,San Juan,-1.66705,-79.6049,AVES,Historia natural,Guayaquil flooded grasslands,Ecuador,Bosques secos
art160,Ecuador,Santa Elena,Santa Elena,Santa Elena,AVES,Historia natural,art160,Culumbiformes,Ecuador,Santa Elena,Santa Elena,Santa Elena,-2.227451,-80.859348,AVES,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
art208,Ecuador,Azuay,Girón,Santa Isabel,AVES,Historia natural,art208,Passeriformes,Ecuador,Azuay,Girón,Santa Isabel,-3.21667,-79.2667,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art006,Peru,Piura,Morropón,Santo Domingo,AVES,Historia natural,art006,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
art007,Peru,Piura,Morropón,Santo Domingo,AVES,Historia natural,art007,Piciformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
art009,Peru,Piura,Morropón,Santo Domingo,AVES,Historia natural,art009,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
art042,Peru,Piura,Sechura,Sechura,AVES,Historia natural,art042,Sphenisciformes,Peru,Piura,Sechura,Sechura,-5.562246,-80.818753,AVES,Historia natural,South American Pacific mangroves,Peru,Bosques secos
art170,Ecuador,Loja,Sozoranga,Sozoranga,AVES,Historia natural,art170,Passeriformes,Ecuador,Loja,Sozoranga,Sozoranga,-4.35,-79.834932,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art170,Ecuador,Loja,Sozoranga,Tambo Negro,AVES,Historia natural,art170,Strigiformes,Ecuador,Loja,Sozoranga,Tambo Negro,-4.4,-79.85,AVES,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
art208,Ecuador,Loja,Loja,Tapichalaca,AVES,Historia natural,art208,Passeriformes,Ecuador,Loja,Loja,Tapichalaca,-4.4,-79.15,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art216,Ecuador,Guayas,Durán,Taura,AVES,Historia natural,art216,Accipitriformes,Ecuador,Guayas,Durán,Taura,-2.3107,-79.7289,AVES,Historia natural,Guayaquil flooded grasslands,Ecuador,Bosques secos
art170,Ecuador,Loja,Puyango,Tierra Colorada,AVES,Historia natural,art170,Piciformes,Ecuador,Loja,Puyango,Tierra Colorada,-4.033333,-79.95,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art204,Ecuador,El Oro,Marcabelí,Tres Marías,AVES,Historia natural,art204,Passeriformes,Ecuador,El Oro,Marcabelí,Tres Marías,-3.687416,-79.909861,AVES,Historia natural,Tumbes-Piura dry forests,Ecuador,Bosques secos
art208,Ecuador,Loja,Calvas,Utuana,AVES,Historia natural,art208,Passeriformes,Ecuador,Loja,Calvas,Utuana,-4.387334,-79.672672,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art170,Ecuador,Loja,Puyango,Vicentino,AVES,Historia natural,art170,Passeriformes,Ecuador,Loja,Puyango,Vicentino,-3.95,-79.95,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art067,Peru,Lambayeque,Lambayeque,Villa Ñaupe,AVES,Historia natural,art067,Passeriformes,Peru,Lambayeque,Lambayeque,Villa Ñaupe,-5.572231,-79.909725,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art069,Peru,Lambayeque,Lambayeque,Villa Ñaupe,AVES,Historia natural,art069,Passeriformes,Peru,Lambayeque,Lambayeque,Villa Ñaupe,-5.572231,-79.909725,AVES,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
art212,Ecuador,Loja,Loja,Yangana,AVES,Historia natural,art212,Passeriformes,Ecuador,Loja,Loja,Yangana,-4.362633,-79.174605,AVES,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art237,Ecuador,Loja,Zapotillo,Zapotillo,AVES,Historia natural,art237,Accipitriformes,Ecuador,Loja,Zapotillo,Zapotillo,-4.326389,-80.222222,AVES,Historia natural,Tumbes-Piura dry forests,Ecuador,Bosques secos
mammalia_019,Peru,Tumbes,Parque Nacional Cerros de Amotape,Angostura,MAMMALIA,Historia natural,mammalia_019,P,Peru,Tumbes,Parque Nacional Cerros de Amotape,Angostura,-3.7552778,-80.258333,MAMMALIA,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
mammalia_038,Peru,Manabí,Portoviejo,Cerro Hojas-Jaboncillo,MAMMALIA,Historia natural,mammalia_038,P,Peru,Manabí,Portoviejo,Cerro Hojas-Jaboncillo,-1.04397,-80.528159,MAMMALIA,Historia natural,South American Pacific mangroves,Ecuador,Bosques secos
mammalia_019,Peru,Tumbes,Parque Nacional Cerros de Amotape,Faical,MAMMALIA,Historia natural,mammalia_019,P,Peru,Tumbes,Parque Nacional Cerros de Amotape,Faical,-3.821944,-80.3875,MAMMALIA,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
mammalia_017,Peru,Tumbes,Zarumilla,Parque Nacional Cerros de Amotape,MAMMALIA,Historia natural,mammalia_017,P,Peru,Tumbes,Zarumilla,Parque Nacional Cerros de Amotape,-4.1360611,-80.588258,MAMMALIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
Peces_008,Ecuador,Santa Elena,San Vicente,Embalse Chongón,PECES,Historia natural,Peces_008,NA,Ecuador,Santa Elena,San Vicente,Embalse Chongón,-2.223725,-80.118538,PECES,Historia natural,Western Ecuador moist forests,Ecuador,Bosques lluviosos
Peces_009,Ecuador,Guayas,Samborondón,Samborondón,PECES,Historia natural,Peces_009,NA,Ecuador,Guayas,Samborondón,Samborondón,-1.9391667,-79.756333,PECES,Historia natural,Guayaquil flooded grasslands,Ecuador,Bosques secos
herp050,Peru,Piura,Piura,"1,1 Km E Bocanas",REPTILIA,Historia natural,herp050,Squamata,Peru,Piura,Piura,"1,1 Km E Bocanas",-4.51944,-80.64167,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp050,Peru,Tumbes,Tumbes,"1,2 Km S,, 1 Km E Puerto Pizarro",REPTILIA,Historia natural,herp050,Squamata,Peru,Tumbes,Tumbes,"1,2 Km S,, 1 Km E Puerto Pizarro",-3.49415,-80.3743,REPTILIA,Historia natural,NA,NA,Bosques lluviosos
herp050,Peru,Piura,Piura,3 Km Ene Las Lomas In Sandy Area,REPTILIA,Historia natural,herp050,Squamata,Peru,Piura,Piura,3 Km Ene Las Lomas In Sandy Area,-4.63611,-80.22222,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp050,Peru,Piura,Piura,"60,4 Km E, Piura",REPTILIA,Historia natural,herp050,Squamata,Peru,Piura,Piura,"60,4 Km E, Piura",-5.16611,-80.14306,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp050,Peru,Lambayeque,Lambayeque,"7,8 Km W, (by Rd,) Naupe, Abra De Naupe",REPTILIA,Historia natural,herp050,Squamata,Peru,Lambayeque,Lambayeque,"7,8 Km W, (by Rd,) Naupe, Abra De Naupe",-5.5875,-79.9625,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp031,Peru,El Oro,Balsas,Balsas,REPTILIA,Historia natural,herp031,Squamata,Peru,El Oro,Balsas,Balsas,-3.758592,-79.825472,REPTILIA,Historia natural,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp007,Peru,Tumbes,Tumbes,Cabo Inga,REPTILIA,Historia natural,herp007,Squamata,Peru,Tumbes,Tumbes,Cabo Inga,-3.96667,-80.38333,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp087,Peru,Tumbes,Tumbes,La Angostura,REPTILIA,Historia natural,herp087,Squamata,Peru,Tumbes,Tumbes,La Angostura,-3.754,-80.388306,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,La Cuesta,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,La Cuesta,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Los Laureles,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Los Laureles,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp042,Ecuador,Manabí,Manta,Manta,REPTILIA,Historia natural,herp042,Squamata,Ecuador,Manabí,Manta,Manta,-1.01013,-80.75951,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Montecristi,Montecristi,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Montecristi,Montecristi,-1.045225,-80.65882,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Naranjal,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Naranjal,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Puerto López,"Parque Nacional Machalilla, Salango",REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Puerto López,"Parque Nacional Machalilla, Salango",-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Pepito Colorado,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Pepito Colorado,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Piedras Pintadas,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Piedras Pintadas,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Pisloy Central,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Pisloy Central,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp007,Peru,Tumbes,Tumbes,Quebrada Facial,REPTILIA,Historia natural,herp007,Squamata,Peru,Tumbes,Tumbes,Quebrada Facial,-3.83333,-80.26667,REPTILIA,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
herp050,Peru,Tumbes,Tumbes,"Quebrada Seca, 11,8 Km Ene Mancora",REPTILIA,Historia natural,herp050,Squamata,Peru,Tumbes,Tumbes,"Quebrada Seca, 11,8 Km Ene Mancora",-4.05,-80.9125,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp036,Ecuador,Guayas,Guayaquil,Reserva de producción de fauna manglares el Salado,REPTILIA,Historia natural,herp036,Crocodylia,Ecuador,Guayas,Guayaquil,Reserva de producción de fauna manglares el Salado,-2.16667,-79.93333,REPTILIA,Historia natural,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp017,Ecuador,Manabí,Jipijapa,San Eloy,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,San Eloy,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Manabí,San Mateo,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Manabí,San Mateo,-0.973753,-80.696866,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,San Sebastián,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,San Sebastián,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Sancon,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Sancon,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp017,Ecuador,Manabí,Jipijapa,Santa Rosa,REPTILIA,Historia natural,herp017,Squamata,Ecuador,Manabí,Jipijapa,Santa Rosa,-1.352531,-80.582737,REPTILIA,Historia natural,Ecuadorian dry forests,Ecuador,Bosques secos
herp050,Peru,Lambayeque,Lambayeque,Sierra de la Vieja 7 km S Motupe,REPTILIA,Historia natural,herp050,Squamata,Peru,Lambayeque,Lambayeque,Sierra de la Vieja 7 km S Motupe,-6.20278,-79.69444,REPTILIA,Historia natural,Tumbes-Piura dry forests,Peru,Bosques secos
herp032,Peru,Tumbes,Tumbes,"Zona Reservada de Tumbes,  El Caucho",REPTILIA,Historia natural,herp032,Squamata,Peru,Tumbes,Tumbes,"Zona Reservada de Tumbes,  El Caucho",-3.81438,-80.27101,REPTILIA,Historia natural,Eastern Cordillera real montane forests,Peru,Bosques secos
